Date,Close,Volume,Open,High,Low
11/19/2020,3581.87,--,3559.41,3585.22,3543.84
11/20/2020,3557.54,--,3579.31,3581.23,3556.85
11/23/2020,3577.59,--,3566.82,3589.81,3552.77
11/24/2020,3635.41,--,3594.52,3642.31,3594.52
11/25/2020,3629.65,--,3635.5,3635.5,3617.76
11/27/2020,3638.35,--,3638.55,3644.31,3629.33
11/30/2020,3621.63,--,3634.18,3634.18,3594.39
12/1/2020,3662.45,--,3645.87,3678.45,3645.87
12/2/2020,3669.01,--,3653.78,3670.96,3644.84
12/3/2020,3666.72,--,3668.28,3682.73,3657.17
12/4/2020,3699.12,--,3670.94,3699.2,3670.94
12/7/2020,3691.96,--,3694.73,3697.41,3678.88
12/8/2020,3702.25,--,3683.05,3708.45,3678.83
12/9/2020,3672.82,--,3705.98,3712.39,3660.54
12/10/2020,3668.1,--,3659.13,3678.49,3645.18
12/11/2020,3663.46,--,3656.08,3665.91,3633.4
12/14/2020,3647.49,--,3675.27,3697.61,3645.84
12/15/2020,3694.62,--,3666.41,3695.29,3659.62
12/16/2020,3701.17,--,3696.25,3711.27,3688.57
12/17/2020,3722.48,--,3713.65,3725.12,3710.87
12/18/2020,3709.41,--,3722.39,3726.7,3685.84
12/21/2020,3694.92,--,3684.28,3702.9,3636.48
12/22/2020,3687.26,--,3698.08,3698.26,3676.16
12/23/2020,3690.01,--,3693.42,3711.24,3689.28
12/24/2020,3703.06,--,3694.03,3703.82,3689.32
12/28/2020,3735.36,--,3723.03,3740.51,3723.03
12/29/2020,3727.04,--,3750.01,3756.12,3723.31
12/30/2020,3732.04,--,3736.19,3744.63,3730.21
12/31/2020,3756.07,--,3733.27,3760.2,3726.88
1/4/2021,3700.65,--,3764.61,3769.99,3662.71
1/5/2021,3726.86,--,3698.02,3737.83,3695.07
1/6/2021,3748.14,--,3712.2,3783.04,3705.34
1/7/2021,3803.79,--,3764.71,3811.55,3764.71
1/8/2021,3824.68,--,3815.05,3826.69,3783.6
1/11/2021,3799.61,--,3803.14,3817.86,3789.02
1/12/2021,3801.19,--,3801.62,3810.78,3776.51
1/13/2021,3809.84,--,3802.23,3820.96,3791.5
1/14/2021,3795.54,--,3814.98,3823.6,3792.86
1/15/2021,3768.25,--,3788.73,3788.73,3749.62
1/19/2021,3798.91,--,3781.88,3804.53,3780.37
1/20/2021,3851.85,--,3816.22,3859.75,3816.22
1/21/2021,3853.07,--,3857.46,3861.45,3845.05
1/22/2021,3841.47,--,3844.24,3852.31,3830.41
1/25/2021,3855.36,--,3851.68,3859.23,3797.16
1/26/2021,3849.62,--,3862.96,3870.9,3847.78
1/27/2021,3750.77,--,3836.83,3836.83,3732.48
1/28/2021,3787.38,--,3755.75,3830.5,3755.75
1/29/2021,3714.24,--,3778.05,3778.05,3694.12
2/1/2021,3773.86,--,3731.17,3784.32,3725.62
2/2/2021,3826.31,--,3791.84,3843.09,3791.84
2/3/2021,3830.17,--,3840.27,3847.51,3816.68
2/4/2021,3871.74,--,3836.66,3872.42,3836.66
2/5/2021,3886.83,--,3878.3,3894.56,3874.93
2/8/2021,3915.59,--,3892.59,3915.77,3892.59
2/9/2021,3911.23,--,3910.49,3918.35,3902.64
2/10/2021,3909.88,--,3920.78,3931.5,3884.94
2/11/2021,3916.38,--,3916.4,3925.99,3890.39
2/12/2021,3934.83,--,3911.65,3937.23,3905.78
2/16/2021,3932.59,--,3939.61,3950.43,3923.85
2/17/2021,3931.33,--,3918.5,3933.61,3900.43
2/18/2021,3913.97,--,3915.86,3921.98,3885.03
2/19/2021,3906.71,--,3921.16,3930.41,3903.07
2/22/2021,3876.5,--,3885.55,3902.92,3874.71
2/23/2021,3881.37,--,3857.07,3895.98,3805.59
2/24/2021,3925.43,--,3873.71,3928.65,3859.6
2/25/2021,3829.34,--,3915.8,3925.02,3814.04
2/26/2021,3811.15,--,3839.66,3861.08,3789.54
3/1/2021,3901.82,--,3842.51,3914.5,3842.51
3/2/2021,3870.29,--,3903.64,3906.41,3868.57
3/3/2021,3819.72,--,3863.99,3874.47,3818.86
3/4/2021,3768.47,--,3818.53,3843.67,3723.34
3/5/2021,3841.94,--,3793.58,3851.69,3730.19
3/8/2021,3821.35,--,3844.39,3881.06,3819.25
3/9/2021,3875.44,--,3851.93,3903.76,3851.93
3/10/2021,3898.81,--,3891.99,3917.35,3885.73
3/11/2021,3939.34,--,3915.54,3960.27,3915.54
3/12/2021,3943.34,--,3924.52,3944.99,3915.21
3/15/2021,3968.94,--,3942.96,3970.08,3923.54
3/16/2021,3962.71,--,3973.59,3981.04,3953.44
3/17/2021,3974.12,--,3949.57,3983.87,3935.74
3/18/2021,3915.46,--,3953.5,3969.62,3910.86
3/19/2021,3913.1,--,3913.14,3930.12,3886.75
3/22/2021,3940.59,--,3916.48,3955.31,3914.16
3/23/2021,3910.52,--,3937.6,3949.13,3901.57
3/24/2021,3889.14,--,3919.93,3942.08,3889.07
3/25/2021,3909.52,--,3879.34,3919.54,3853.5
3/26/2021,3974.54,--,3917.12,3978.19,3917.12
3/29/2021,3971.09,--,3969.31,3981.83,3943.25
3/30/2021,3958.55,--,3963.34,3968.01,3944.35
3/31/2021,3972.89,--,3967.25,3994.41,3966.98
4/1/2021,4019.87,--,3992.78,4020.63,3992.78
4/5/2021,4077.91,--,4034.44,4083.42,4034.44
4/6/2021,4073.94,--,4075.57,4086.23,4068.14
4/7/2021,4079.95,--,4074.29,4083.13,4068.31
4/8/2021,4097.17,--,4089.95,4098.19,4082.54
4/9/2021,4128.8,--,4096.11,4129.48,4095.51
4/12/2021,4127.99,--,4124.71,4131.76,4114.82
4/13/2021,4141.59,--,4130.1,4148,4124.43
4/14/2021,4124.66,--,4143.25,4151.69,4120.87
4/15/2021,4170.42,--,4139.76,4173.49,4139.76
4/16/2021,4185.47,--,4174.14,4191.31,4170.75
4/19/2021,4163.26,--,4179.8,4180.81,4150.47
4/20/2021,4134.94,--,4159.18,4159.18,4118.38
4/21/2021,4173.42,--,4128.42,4175.02,4126.35
4/22/2021,4134.98,--,4170.46,4179.57,4123.69
4/23/2021,4180.17,--,4138.78,4194.17,4138.78
4/26/2021,4187.62,--,4185.03,4194.19,4182.36
4/27/2021,4186.72,--,4188.25,4193.35,4176.22
4/28/2021,4183.18,--,4185.14,4201.53,4181.78
4/29/2021,4211.47,--,4206.14,4218.78,4176.81
4/30/2021,4181.17,--,4198.1,4198.1,4174.85
5/3/2021,4192.66,--,4191.98,4209.39,4188.03
5/4/2021,4164.66,--,4179.04,4179.04,4128.59
5/5/2021,4167.59,--,4177.06,4187.72,4160.94
5/6/2021,4201.62,--,4169.14,4202.7,4147.33
5/7/2021,4232.6,--,4210.34,4238.04,4201.64
5/10/2021,4188.43,--,4228.29,4236.39,4188.13
5/11/2021,4152.1,--,4150.34,4162.04,4111.53
5/12/2021,4063.04,--,4130.55,4134.73,4056.88
5/13/2021,4112.5,--,4074.99,4131.58,4074.99
5/14/2021,4173.85,--,4129.58,4183.13,4129.58
5/17/2021,4163.29,--,4169.92,4171.92,4142.69
5/18/2021,4127.83,--,4165.94,4169.15,4125.99
5/19/2021,4115.68,--,4098.45,4116.93,4061.41
5/20/2021,4159.12,--,4121.97,4172.8,4121.97
5/21/2021,4155.86,--,4168.61,4188.72,4151.72
5/24/2021,4197.05,--,4170.16,4209.52,4170.16
5/25/2021,4188.13,--,4205.94,4213.42,4182.52
5/26/2021,4195.99,--,4191.59,4202.61,4184.11
5/27/2021,4200.88,--,4201.94,4213.38,4197.78
5/28/2021,4204.11,--,4210.77,4218.36,4203.57
6/1/2021,4202.04,--,4216.52,4234.12,4197.59
6/2/2021,4208.12,--,4206.82,4217.37,4198.27
6/3/2021,4192.85,--,4191.43,4204.39,4167.93
6/4/2021,4229.89,--,4206.05,4233.45,4206.05
6/7/2021,4226.52,--,4229.34,4232.34,4215.66
6/8/2021,4227.26,--,4233.81,4236.74,4208.41
6/9/2021,4219.55,--,4232.99,4237.09,4218.74
6/10/2021,4239.18,--,4228.56,4249.74,4220.34
6/11/2021,4247.44,--,4242.9,4248.38,4232.25
6/14/2021,4255.15,--,4248.31,4255.59,4234.07
6/15/2021,4246.59,--,4255.28,4257.16,4238.35
6/16/2021,4223.7,--,4248.87,4251.89,4202.45
6/17/2021,4221.86,--,4220.37,4232.29,4196.05
6/18/2021,4166.45,--,4204.78,4204.78,4164.4
6/21/2021,4224.79,--,4173.4,4226.24,4173.4
6/22/2021,4246.44,--,4224.61,4255.84,4217.27
6/23/2021,4241.84,--,4249.27,4256.6,4241.43
6/24/2021,4266.49,--,4256.97,4271.28,4256.97
6/25/2021,4280.7,--,4274.45,4286.12,4271.16
6/28/2021,4290.61,--,4284.9,4292.14,4274.67
6/29/2021,4291.8,--,4293.21,4300.52,4287.04
6/30/2021,4297.5,--,4290.65,4302.43,4287.96
7/1/2021,4319.94,--,4300.73,4320.66,4300.73
7/2/2021,4352.34,--,4326.6,4355.43,4326.6
7/6/2021,4343.54,--,4356.46,4356.46,4314.37
7/7/2021,4358.13,--,4351.01,4361.88,4329.79
7/8/2021,4320.82,--,4321.07,4330.88,4289.37
7/9/2021,4369.55,--,4329.38,4371.6,4329.38
7/12/2021,4384.63,--,4372.41,4386.68,4364.03
7/13/2021,4369.21,--,4381.07,4392.37,4366.92
7/14/2021,4374.3,--,4380.11,4393.68,4362.36
7/15/2021,4360.03,--,4369.02,4369.02,4340.7
7/16/2021,4327.16,--,4367.43,4375.09,4322.53
7/19/2021,4258.49,--,4296.4,4296.4,4233.13
7/20/2021,4323.06,--,4265.11,4336.84,4262.05
7/21/2021,4358.69,--,4331.13,4359.7,4331.13
7/22/2021,4367.48,--,4361.27,4369.87,4350.06
7/23/2021,4411.79,--,4381.2,4415.18,4381.2
7/26/2021,4422.3,--,4409.58,4422.73,4405.45
7/27/2021,4401.46,--,4416.38,4416.38,4372.51
7/28/2021,4400.64,--,4402.95,4415.47,4387.01
7/29/2021,4419.15,--,4403.59,4429.97,4403.59
7/30/2021,4395.26,--,4395.12,4412.25,4389.65
8/2/2021,4387.16,--,4406.86,4422.18,4384.81
8/3/2021,4423.15,--,4392.74,4423.79,4373
8/4/2021,4402.66,--,4415.95,4416.17,4400.23
8/5/2021,4429.1,--,4408.86,4429.76,4408.86
8/6/2021,4436.52,--,4429.07,4440.82,4429.07
8/9/2021,4432.35,--,4437.77,4439.39,4424.74
8/10/2021,4436.75,--,4435.79,4445.21,4430.03
8/11/2021,4447.7,--,4442.18,4449.44,4436.42
8/12/2021,4460.83,--,4446.08,4461.77,4435.96
8/13/2021,4468,--,4464.84,4468.37,4460.82
8/16/2021,4479.71,--,4461.65,4480.26,4437.66
8/17/2021,4448.08,--,4462.12,4462.12,4417.83
8/18/2021,4400.27,--,4440.94,4454.32,4397.59
8/19/2021,4405.8,--,4382.44,4418.61,4367.73
8/20/2021,4441.67,--,4410.56,4444.35,4406.8
8/23/2021,4479.53,--,4450.29,4489.88,4450.29
8/24/2021,4486.23,--,4484.4,4492.81,4482.28
8/25/2021,4496.19,--,4490.45,4501.71,4485.66
8/26/2021,4470,--,4493.75,4495.9,4468.99
8/27/2021,4509.37,--,4474.1,4513.33,4474.1
8/30/2021,4528.79,--,4513.76,4537.36,4513.76
8/31/2021,4522.68,--,4529.75,4531.39,4515.8
9/1/2021,4524.09,--,4528.8,4537.11,4522.02
9/2/2021,4536.95,--,4534.48,4545.85,4524.66
9/3/2021,4535.43,--,4532.42,4541.45,4521.3
9/7/2021,4520.03,--,4535.38,4535.38,4513
9/8/2021,4514.07,--,4518.09,4521.79,4493.95
9/9/2021,4493.28,--,4513.02,4529.9,4492.07
9/10/2021,4458.58,--,4506.92,4520.47,4457.66
9/13/2021,4468.73,--,4474.81,4492.99,4445.7
9/14/2021,4443.05,--,4479.33,4485.68,4435.46
9/15/2021,4480.7,--,4447.49,4486.87,4438.37
9/16/2021,4473.75,--,4477.09,4485.87,4443.8
9/17/2021,4432.99,--,4469.74,4471.52,4427.76
9/20/2021,4357.73,--,4402.95,4402.95,4305.91
9/21/2021,4354.19,--,4374.45,4394.87,4347.96
9/22/2021,4395.64,--,4367.43,4416.75,4367.43
9/23/2021,4448.98,--,4406.75,4465.4,4406.75
9/24/2021,4455.48,--,4438.04,4463.12,4430.27
9/27/2021,4443.11,--,4442.12,4457.3,4436.19
9/28/2021,4352.63,--,4419.54,4419.54,4346.33
9/29/2021,4359.46,--,4362.41,4385.57,4355.08
9/30/2021,4307.54,--,4370.67,4382.55,4306.24
10/1/2021,4357.04,--,4317.16,4375.19,4288.52
10/4/2021,4300.46,--,4348.84,4355.51,4278.94
10/5/2021,4345.72,--,4309.87,4369.23,4309.87
10/6/2021,4363.55,--,4319.57,4365.57,4290.49
10/7/2021,4399.76,--,4383.73,4429.97,4383.73
10/8/2021,4391.34,--,4406.51,4412.02,4386.22
10/11/2021,4361.19,--,4385.44,4415.88,4360.59
10/12/2021,4350.65,--,4368.31,4374.89,4342.09
10/13/2021,4363.8,--,4358.01,4372.87,4329.92
10/14/2021,4438.26,--,4386.75,4439.73,4386.75
10/15/2021,4471.37,--,4447.69,4475.82,4447.69
10/18/2021,4486.46,--,4463.72,4488.75,4447.47
10/19/2021,4519.63,--,4497.34,4520.4,4496.41
10/20/2021,4536.19,--,4524.42,4540.87,4524.4
10/21/2021,4549.78,--,4532.24,4551.44,4526.89
10/22/2021,4544.9,--,4546.12,4559.67,4524
10/25/2021,4566.48,--,4553.69,4572.62,4537.36
10/26/2021,4574.79,--,4578.69,4598.53,4569.17
10/27/2021,4551.68,--,4580.22,4584.57,4551.66
10/28/2021,4596.42,--,4562.84,4597.55,4562.84
10/29/2021,4605.38,--,4572.87,4608.08,4567.59
11/1/2021,4613.67,--,4610.62,4620.34,4595.06
11/2/2021,4630.65,--,4613.34,4635.15,4613.34
11/3/2021,4660.57,--,4630.65,4663.46,4621.19
11/4/2021,4680.06,--,4662.93,4683,4662.59
11/5/2021,4697.53,--,4699.26,4718.5,4681.32
11/8/2021,4701.7,--,4701.48,4714.92,4694.39
11/9/2021,4685.25,--,4707.25,4708.53,4670.87
11/10/2021,4646.71,--,4670.26,4684.85,4630.86
11/11/2021,4649.27,--,4659.39,4664.55,4648.31
11/12/2021,4682.85,--,4655.24,4688.47,4650.77
11/15/2021,4682.8,--,4689.3,4697.42,4672.86
11/16/2021,4700.9,--,4679.42,4714.95,4679.42
11/17/2021,4688.67,--,4701.5,4701.5,4684.41
11/18/2021,4704.54,--,4700.72,4708.8,4672.78
11/19/2021,4697.96,--,4708.44,4717.75,4694.22
11/22/2021,4682.94,--,4712,4743.83,4682.17
11/23/2021,4690.7,--,4678.48,4699.39,4652.66
11/24/2021,4701.46,--,4675.78,4702.87,4659.89
11/26/2021,4594.62,--,4664.63,4664.63,4585.43
11/29/2021,4655.27,--,4628.75,4672.95,4625.26
11/30/2021,4567,--,4640.25,4646.02,4560
12/1/2021,4513.04,--,4602.82,4652.94,4510.27
12/2/2021,4577.1,--,4504.73,4595.46,4504.73
12/3/2021,4538.43,--,4589.49,4608.03,4495.12
12/6/2021,4591.67,--,4548.37,4612.6,4540.51
12/7/2021,4686.75,--,4631.97,4694.04,4631.97
12/8/2021,4701.21,--,4690.86,4705.06,4674.52
12/9/2021,4667.45,--,4691,4695.26,4665.98
12/10/2021,4712.02,--,4687.64,4713.57,4670.24
12/13/2021,4668.97,--,4710.3,4710.3,4667.6
12/14/2021,4634.09,--,4642.99,4660.47,4606.52
12/15/2021,4709.85,--,4636.46,4712.6,4611.22
12/16/2021,4668.67,--,4719.13,4731.99,4651.89
12/17/2021,4620.64,--,4652.5,4666.7,4600.22
12/20/2021,4568.02,--,4587.9,4587.9,4531.1
12/21/2021,4649.23,--,4594.96,4651.14,4583.16
12/22/2021,4696.56,--,4650.36,4697.67,4645.53
12/23/2021,4725.79,--,4703.96,4740.74,4703.96
12/27/2021,4791.19,--,4733.99,4791.49,4733.99
12/28/2021,4786.35,--,4795.49,4807.02,4780.04
12/29/2021,4793.06,--,4788.64,4804.06,4778.08
12/30/2021,4778.73,--,4794.23,4808.93,4775.33
12/31/2021,4766.18,--,4775.21,4786.83,4765.75
1/3/2022,4796.56,--,4778.14,4796.64,4758.17
1/4/2022,4793.54,--,4804.51,4818.62,4774.27
1/5/2022,4700.58,--,4787.99,4797.7,4699.44
1/6/2022,4696.05,--,4693.39,4725.01,4671.26
1/7/2022,4677.03,--,4697.66,4707.95,4662.74
1/10/2022,4670.29,--,4655.34,4673.02,4582.24
1/11/2022,4713.07,--,4669.14,4714.13,4638.27
1/12/2022,4726.35,--,4728.59,4748.83,4706.71
1/13/2022,4659.03,--,4733.56,4744.13,4650.29
1/14/2022,4662.85,--,4637.99,4665.13,4614.75
1/18/2022,4577.11,--,4632.24,4632.24,4568.7
1/19/2022,4532.76,--,4588.03,4611.55,4530.2
1/20/2022,4482.73,--,4547.35,4602.11,4477.95
1/21/2022,4397.94,--,4471.38,4494.52,4395.34
