Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2009-02-03T21:00:00Z,MIDU,1.804915210117,3588,Market On Open,Filled,6476.0357738997, 
2015-08-03T17:00:00Z,MIDU,24.640396088,-1411,Market,Filled,-34767.598880168,Warning: No quote information available at 08/03/2015 13:00:00 America/New_York, order filled using TradeBar data 
2015-08-04T14:00:00Z,MIDU,25.261582544,1373,Market,Filled,34684.152832912,Warning: No quote information available at 08/04/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-08-06T15:00:00Z,MIDU,24.790986744,-2022,Market,Filled,-50127.375196368,Warning: No quote information available at 08/06/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-08-10T14:00:00Z,MIDU,25.205111048,1990,Market,Filled,50158.17098552,Warning: No quote information available at 08/10/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-08-12T14:00:00Z,MIDU,24.113328792,-1990,Market,Filled,-47985.52429608,Warning: No quote information available at 08/12/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-08-13T19:00:00Z,MIDU,24.922753568,609,Market,Filled,15177.956922912,Warning: No quote information available at 08/13/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-08-14T14:00:00Z,MIDU,24.790986744,1327,Market,Filled,32897.639409288,Warning: No quote information available at 08/14/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-08-19T14:00:00Z,MIDU,24.715691416,-1325,Market,Filled,-32748.2911262,Warning: No quote information available at 08/19/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-08-19T15:00:00Z,MIDU,24.414510104,-611,Market,Filled,-14917.265673544,Warning: No quote information available at 08/19/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-08-26T20:00:00Z,MIDU,20.18855982,1664,Market On Open,Filled,33593.76354048, 
2015-08-27T15:00:00Z,MIDU,20.593272208,682,Market,Filled,14044.611645856,Warning: No quote information available at 08/27/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-09-01T14:00:00Z,MIDU,19.868554676,-1604,Market,Filled,-31869.161700304,Warning: No quote information available at 09/01/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-01T17:00:00Z,MIDU,19.463842288,-742,Market,Filled,-14442.170977696,Warning: No quote information available at 09/01/2015 13:00:00 America/New_York, order filled using TradeBar data 
2015-09-03T14:00:00Z,MIDU,20.32973856,1561,Market,Filled,31734.72189216,Warning: No quote information available at 09/03/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-03T15:00:00Z,MIDU,20.715627116,705,Market,Filled,14604.51711678,Warning: No quote information available at 09/03/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-09-04T14:00:00Z,MIDU,19.492078036,-711,Market,Filled,-13858.867483596,Warning: No quote information available at 09/04/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-04T19:00:00Z,MIDU,19.360311212,-1555,Market,Filled,-30105.28393466,Warning: No quote information available at 09/04/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-09-08T14:00:00Z,MIDU,20.226207484,2180,Market,Filled,44093.13231512,Warning: No quote information available at 09/08/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-11T14:00:00Z,MIDU,20.103852576,-1492,Market,Filled,-29994.948043392,Warning: No quote information available at 09/11/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-11T17:00:00Z,MIDU,20.452093468,1466,Market,Filled,29982.769024088,Warning: No quote information available at 09/11/2015 13:00:00 America/New_York, order filled using TradeBar data 
2015-09-18T14:00:00Z,MIDU,20.89445352,-1475,Market,Filled,-30819.318942,Warning: No quote information available at 09/18/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-18T20:00:00Z,MIDU,20.89445352,-679,Market On Open,Filled,-14187.33394008, 
2015-09-21T14:00:00Z,MIDU,21.120339504,672,Market,Filled,14192.868146688,Warning: No quote information available at 09/21/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-21T15:00:00Z,MIDU,21.374461236,1438,Market,Filled,30736.475257368,Warning: No quote information available at 09/21/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-09-21T17:00:00Z,MIDU,20.913277352,-1443,Market,Filled,-30177.859218936,Warning: No quote information available at 09/21/2015 13:00:00 America/New_York, order filled using TradeBar data 
2015-09-22T14:00:00Z,MIDU,20.2356194,-667,Market,Filled,-13497.1581398,Warning: No quote information available at 09/22/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-25T15:00:00Z,MIDU,19.95326192,1500,Market,Filled,29929.89288,Warning: No quote information available at 09/25/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-09-28T14:00:00Z,MIDU,18.852067748,-1500,Market,Filled,-28278.101622,Warning: No quote information available at 09/28/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-30T14:00:00Z,MIDU,18.55079231684,1555,Market,Filled,28846.482052686,Warning: No quote information available at 09/30/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-30T17:00:00Z,MIDU,18.230881292,-1555,Market,Filled,-28349.02040906,Warning: No quote information available at 09/30/2015 13:00:00 America/New_York, order filled using TradeBar data 
2015-09-30T19:00:00Z,MIDU,18.4727675332,1543,Market,Filled,28503.480303728,Warning: No quote information available at 09/30/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-10-02T14:00:00Z,MIDU,17.779109324,-1543,Market,Filled,-27433.165686932,Warning: No quote information available at 10/02/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-10-02T17:00:00Z,MIDU,18.607357932,2184,Market,Filled,40638.469723488,Warning: No quote information available at 10/02/2015 13:00:00 America/New_York, order filled using TradeBar data 
2015-10-13T19:00:00Z,MIDU,21.242694412,-1499,Market,Filled,-31842.798923588,Warning: No quote information available at 10/13/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-10-14T15:00:00Z,MIDU,20.866217772,-685,Market,Filled,-14293.35917382,Warning: No quote information available at 10/14/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-10-15T20:00:00Z,MIDU,21.477992312,1470,Market On Open,Filled,31572.64869864, 
2015-10-16T20:00:00Z,MIDU,21.242694412,668,Market On Open,Filled,14190.119867216, 
2015-10-21T18:00:00Z,MIDU,20.9415131,-1461,Market,Filled,-30595.5506391,Warning: No quote information available at 10/21/2015 14:00:00 America/New_York, order filled using TradeBar data 
2015-10-21T20:00:00Z,MIDU,21.120339504,-677,Market On Open,Filled,-14298.469844208, 
2015-10-22T16:00:00Z,MIDU,21.36504932,2106,Market,Filled,44994.79386792,Warning: No quote information available at 10/22/2015 12:00:00 America/New_York, order filled using TradeBar data 
2015-10-27T15:00:00Z,MIDU,21.045044176,-2106,Market,Filled,-44320.863034656,Warning: No quote information available at 10/27/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-10-28T14:00:00Z,MIDU,21.327401656,656,Market,Filled,13990.775486336,Warning: No quote information available at 10/28/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-10-28T15:00:00Z,MIDU,21.703878296,1397,Market,Filled,30320.317979512,Warning: No quote information available at 10/28/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-11-06T15:00:00Z,MIDU,22.409771996,-1406,Market,Filled,-31508.139426376,Warning: No quote information available at 11/06/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-11-09T15:00:00Z,MIDU,22.183886012,-647,Market,Filled,-14352.974249764,Warning: No quote information available at 11/09/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-11-17T15:00:00Z,MIDU,20.725039032,1511,Market,Filled,31315.533977352,Warning: No quote information available at 11/17/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-11-18T16:00:00Z,MIDU,20.969748848,689,Market,Filled,14448.156956272,Warning: No quote information available at 11/18/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-11-24T16:00:00Z,MIDU,21.609759136,-1507,Market,Filled,-32565.907017952,Warning: No quote information available at 11/24/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-11-24T17:00:00Z,MIDU,21.901528532,1483,Market,Filled,32479.966812956,Warning: No quote information available at 11/24/2015 12:00:00 America/New_York, order filled using TradeBar data 
2015-12-02T20:00:00Z,MIDU,22.40036008,-1490,Market,Filled,-33376.5365192,Warning: No quote information available at 12/02/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-12-02T21:00:00Z,MIDU,22.315652836,-686,Market On Open,Filled,-15308.537845496, 
2015-12-15T15:00:00Z,MIDU,19.586197196,1698,Market,Filled,33257.362838808,Warning: No quote information available at 12/15/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-12-16T15:00:00Z,MIDU,20.0003215,766,Market,Filled,15320.246269,Warning: No quote information available at 12/16/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-12-18T15:00:00Z,MIDU,19.172072892,-2464,Market,Filled,-47239.987605888,Warning: No quote information available at 12/18/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-12-22T16:00:00Z,MIDU,19.134425228,1692,Market,Filled,32375.447485776,Warning: No quote information available at 12/22/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-12-22T19:00:00Z,MIDU,19.48266612,765,Market,Filled,14904.2395818,Warning: No quote information available at 12/22/2015 14:00:00 America/New_York, order filled using TradeBar data 
2015-12-31T16:00:00Z,MIDU,19.840318928,-2457,Market,Filled,-48747.663606096,Warning: No quote information available at 12/31/2015 11:00:00 America/New_York, order filled using TradeBar data 
2016-01-12T15:00:00Z,MIDU,16.367321924,2035,Market,Filled,33307.50011534,Warning: No quote information available at 01/12/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-01-12T16:00:00Z,MIDU,16.019081032,-2035,Market,Filled,-32598.82990012,Warning: No quote information available at 01/12/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-01-13T15:00:00Z,MIDU,16.066140612,2044,Market,Filled,32839.191410928,Warning: No quote information available at 01/13/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-01-13T18:00:00Z,MIDU,15.5296614,-2044,Market,Filled,-31742.6279016,Warning: No quote information available at 01/13/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-01-21T16:00:00Z,MIDU,14.466114892,2220,Market,Filled,32114.77506024,Warning: No quote information available at 01/21/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-01-21T17:00:00Z,MIDU,14.644941296,1010,Market,Filled,14791.39070896,Warning: No quote information available at 01/21/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-02-03T16:00:00Z,MIDU,14.87082728,-3230,Market,Filled,-48032.7721144,Warning: No quote information available at 02/03/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-02-03T20:00:00Z,MIDU,15.48260182,978,Market,Filled,15141.98457996,Warning: No quote information available at 02/03/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-02-04T15:00:00Z,MIDU,15.614368644,2102,Market,Filled,32821.402889688,Warning: No quote information available at 02/04/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-02-05T17:00:00Z,MIDU,14.908474944,-3080,Market,Filled,-45918.10282752,Warning: No quote information available at 02/05/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-02-10T15:00:00Z,MIDU,14.343759984,2194,Market,Filled,31470.209404896,Warning: No quote information available at 02/10/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-02-11T15:00:00Z,MIDU,13.496687544,-2194,Market,Filled,-29611.732471536,Warning: No quote information available at 02/11/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-02-12T17:00:00Z,MIDU,13.97669526,2164,Market,Filled,30245.56854264,Warning: No quote information available at 02/12/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-02-12T20:00:00Z,MIDU,14.127285916,987,Market,Filled,13943.631199092,Warning: No quote information available at 02/12/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-02-24T15:00:00Z,MIDU,15.266127752,-3151,Market,Filled,-48103.568546552,Warning: No quote information available at 02/24/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-02-24T20:00:00Z,MIDU,15.924961872,950,Market,Filled,15128.7137784,Warning: No quote information available at 02/24/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-02-24T21:00:00Z,MIDU,16.254378932,2027,Market On Open,Filled,32947.626095164, 
2016-03-08T16:00:00Z,MIDU,18.475591108,-2046,Market,Filled,-37801.059406968,Warning: No quote information available at 03/08/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-03-09T16:00:00Z,MIDU,18.343824284,-931,Market,Filled,-17078.100408404,Warning: No quote information available at 03/09/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-03-11T15:00:00Z,MIDU,19.15324906,2837,Market,Filled,54337.76758322,Warning: No quote information available at 03/11/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-23T15:00:00Z,MIDU,20.019145332,-1944,Market,Filled,-38917.218525408,Warning: No quote information available at 03/23/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-03-24T14:00:00Z,MIDU,19.209720556,-893,Market,Filled,-17154.280456508,Warning: No quote information available at 03/24/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-03-28T18:00:00Z,MIDU,20.028557248,1911,Market,Filled,38274.572900928,Warning: No quote information available at 03/28/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-03-29T16:00:00Z,MIDU,20.197971736,874,Market,Filled,17653.027297264,Warning: No quote information available at 03/29/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-04-04T19:00:00Z,MIDU,20.84739394,-1907,Market,Filled,-39755.98024358,Warning: No quote information available at 04/04/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-04-05T14:00:00Z,MIDU,20.2356194,-878,Market,Filled,-17766.8738332,Warning: No quote information available at 04/05/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-08T14:00:00Z,MIDU,20.51797688,1915,Market,Filled,39291.9257252,Warning: No quote information available at 04/08/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-08T15:00:00Z,MIDU,20.640331788,879,Market,Filled,18142.851641652,Warning: No quote information available at 04/08/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-21T19:00:00Z,MIDU,21.8827047,-1915,Market,Filled,-41905.3795005,Warning: No quote information available at 04/21/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-04-22T14:00:00Z,MIDU,22.475655408,1854,Market,Filled,41669.865126432,Warning: No quote information available at 04/22/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-25T16:00:00Z,MIDU,22.042707272,-1869,Market,Filled,-41197.819891368,Warning: No quote information available at 04/25/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-04-25T17:00:00Z,MIDU,21.986235776,-864,Market,Filled,-18996.107710464,Warning: No quote information available at 04/25/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-04-26T14:00:00Z,MIDU,22.5885984,2667,Market,Filled,60243.7919328,Warning: No quote information available at 04/26/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-04-28T20:00:00Z,MIDU,21.892116616,-1825,Market On Open,Filled,-39953.1128242, 
2016-04-29T14:00:00Z,MIDU,21.628582968,-842,Market,Filled,-18211.266859056,Warning: No quote information available at 04/29/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-05-06T19:00:00Z,MIDU,21.36504932,1865,Market,Filled,39845.8169818,Warning: No quote information available at 05/06/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-05-09T18:00:00Z,MIDU,21.55328764,852,Market,Filled,18363.40106928,Warning: No quote information available at 05/09/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-05-12T16:00:00Z,MIDU,21.101515672,-2717,Market,Filled,-57332.818080824,Warning: No quote information available at 05/12/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-05-16T14:00:00Z,MIDU,21.214458664,1851,Market,Filled,39267.962987064,Warning: No quote information available at 05/16/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-05-16T16:00:00Z,MIDU,21.581523388,838,Market,Filled,18085.316599144,Warning: No quote information available at 05/16/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-05-17T17:00:00Z,MIDU,21.12975142,-848,Market,Filled,-17918.02920416,Warning: No quote information available at 05/17/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-05-17T19:00:00Z,MIDU,20.621507956,-1841,Market,Filled,-37964.196146996,Warning: No quote information available at 05/17/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-05-18T16:00:00Z,MIDU,21.026220344,1821,Market,Filled,38288.747246424,Warning: No quote information available at 05/18/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-05-18T18:00:00Z,MIDU,21.176811,834,Market,Filled,17661.460374,Warning: No quote information available at 05/18/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-05-18T19:00:00Z,MIDU,20.51797688,-2655,Market,Filled,-54475.2286164,Warning: No quote information available at 05/18/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-05-20T14:00:00Z,MIDU,20.922689268,2606,Market,Filled,54524.528232408,Warning: No quote information available at 05/20/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-06-10T14:00:00Z,MIDU,23.661556824,-2606,Market,Filled,-61662.017083344,Warning: No quote information available at 06/10/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-06-15T15:00:00Z,MIDU,22.91801546,1830,Market,Filled,41939.9682918,Warning: No quote information available at 06/15/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-06-15T20:00:00Z,MIDU,22.174474096,-1830,Market On Open,Filled,-40579.28759568, 
2016-06-17T14:00:00Z,MIDU,22.68271756,1809,Market,Filled,41033.03606604,Warning: No quote information available at 06/17/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-06-20T14:00:00Z,MIDU,23.48273042,804,Market,Filled,18880.11525768,Warning: No quote information available at 06/20/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-06-24T14:00:00Z,MIDU,22.21212176,-2613,Market,Filled,-58040.27415888,Warning: No quote information available at 06/24/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-06-29T14:00:00Z,MIDU,21.477992312,1853,Market,Filled,39798.719754136,Warning: No quote information available at 06/29/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-06-29T20:00:00Z,MIDU,21.92976428,839,Market On Open,Filled,18399.07223092, 
2016-07-06T14:00:00Z,MIDU,22.136826432,-1844,Market,Filled,-40820.307940608,Warning: No quote information available at 07/06/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-07-07T14:00:00Z,MIDU,23.285080184,1746,Market,Filled,40655.750001264,Warning: No quote information available at 07/07/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-07-18T14:00:00Z,MIDU,25.12981572,-1778,Market,Filled,-44680.81235016,Warning: No quote information available at 07/18/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-07-18T15:00:00Z,MIDU,25.496880444,1742,Market,Filled,44415.565733448,Warning: No quote information available at 07/18/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-07-19T16:00:00Z,MIDU,25.110991888,-2558,Market,Filled,-64233.917249504,Warning: No quote information available at 07/19/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-07-20T15:00:00Z,MIDU,25.525116192,2517,Market,Filled,64246.717455264,Warning: No quote information available at 07/20/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-08-02T15:00:00Z,MIDU,24.98863698,-2517,Market,Filled,-62896.39927866,Warning: No quote information available at 08/02/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-08-04T14:00:00Z,MIDU,25.50629236,1689,Market,Filled,43080.12779604,Warning: No quote information available at 08/04/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-08-04T17:00:00Z,MIDU,25.6474711,774,Market,Filled,19851.1426314,Warning: No quote information available at 08/04/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-08-10T16:00:00Z,MIDU,25.845121336,-1686,Market,Filled,-43574.874572496,Warning: No quote information available at 08/10/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-08-11T14:00:00Z,MIDU,26.136890732,1665,Market,Filled,43517.92306878,Warning: No quote information available at 08/11/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-08-12T17:00:00Z,MIDU,25.882769,-2442,Market,Filled,-63205.721898,Warning: No quote information available at 08/12/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-08-15T14:00:00Z,MIDU,26.54160312,2382,Market,Filled,63222.09863184,Warning: No quote information available at 08/15/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-08-16T18:00:00Z,MIDU,25.92982858,-2382,Market,Filled,-61764.85167756,Warning: No quote information available at 08/16/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-08-18T15:00:00Z,MIDU,26.089831152,2369,Market,Filled,61806.809999088,Warning: No quote information available at 08/18/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-08-26T17:00:00Z,MIDU,26.127478816,-1621,Market,Filled,-42352.643160736,Warning: No quote information available at 08/26/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-08-26T19:00:00Z,MIDU,25.74159026,-748,Market,Filled,-19254.70951448,Warning: No quote information available at 08/26/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-08-29T14:00:00Z,MIDU,26.3533648,2338,Market,Filled,61614.1669024,Warning: No quote information available at 08/29/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-08-31T17:00:00Z,MIDU,26.033359656,-2338,Market,Filled,-60865.994875728,Warning: No quote information available at 08/31/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-08-31T20:00:00Z,MIDU,26.391012464,729,Market On Open,Filled,19239.048086256, 
2016-09-01T15:00:00Z,MIDU,25.882769,-729,Market,Filled,-18868.538601,Warning: No quote information available at 09/01/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-09-02T14:00:00Z,MIDU,27.031022752,2239,Market,Filled,60522.459941728,Warning: No quote information available at 09/02/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-09-09T14:00:00Z,MIDU,25.863945168,-2239,Market,Filled,-57909.373231152,Warning: No quote information available at 09/09/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-09-15T18:00:00Z,MIDU,24.4709816,1622,Market,Filled,39691.9321552,Warning: No quote information available at 09/15/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-09-19T14:00:00Z,MIDU,24.809810576,737,Market,Filled,18284.830394512,Warning: No quote information available at 09/19/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-09-26T14:00:00Z,MIDU,25.120403804,-1615,Market,Filled,-40569.45214346,Warning: No quote information available at 09/26/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-09-27T16:00:00Z,MIDU,24.979225064,-744,Market,Filled,-18584.543447616,Warning: No quote information available at 09/27/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-09-28T14:00:00Z,MIDU,25.534528108,2315,Market,Filled,59112.43257002,Warning: No quote information available at 09/28/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-09-28T15:00:00Z,MIDU,25.03569656,-2315,Market,Filled,-57957.6375364,Warning: No quote information available at 09/28/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-09-28T19:00:00Z,MIDU,25.619235352,2263,Market,Filled,57976.329601576,Warning: No quote information available at 09/28/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-09-29T18:00:00Z,MIDU,24.781574828,-2263,Market,Filled,-56080.703835764,Warning: No quote information available at 09/29/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-09-30T15:00:00Z,MIDU,25.36511362,2214,Market,Filled,56158.36155468,Warning: No quote information available at 09/30/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-10-04T18:00:00Z,MIDU,24.499217348,-2214,Market,Filled,-54241.267208472,Warning: No quote information available at 10/04/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-10-05T14:00:00Z,MIDU,25.195699132,1475,Market,Filled,37163.6562197,Warning: No quote information available at 10/05/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-10-05T16:00:00Z,MIDU,25.346289788,677,Market,Filled,17159.438186476,Warning: No quote information available at 10/05/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-10-06T14:00:00Z,MIDU,24.838046324,-679,Market,Filled,-16865.033453996,Warning: No quote information available at 10/06/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-10-06T17:00:00Z,MIDU,25.1768753,670,Market,Filled,16868.506451,Warning: No quote information available at 10/06/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-10-07T15:00:00Z,MIDU,24.828634408,-676,Market,Filled,-16784.156859808,Warning: No quote information available at 10/07/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-10-07T16:00:00Z,MIDU,24.367450524,-1467,Market,Filled,-35747.049918708,Warning: No quote information available at 10/07/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-10-10T14:00:00Z,MIDU,25.628647268,2052,Market,Filled,52589.984193936,Warning: No quote information available at 10/10/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-10-11T15:00:00Z,MIDU,24.508629264,-2052,Market,Filled,-50291.707249728,Warning: No quote information available at 10/11/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-10-14T14:00:00Z,MIDU,24.527453096,2054,Market,Filled,50379.388659184,Warning: No quote information available at 10/14/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-10-14T19:00:00Z,MIDU,24.075681128,-647,Market,Filled,-15576.965689816,Warning: No quote information available at 10/14/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-10-18T14:00:00Z,MIDU,24.433333936,639,Market,Filled,15612.900385104,Warning: No quote information available at 10/18/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-10-20T15:00:00Z,MIDU,24.18862412,-1400,Market,Filled,-33864.073768,Warning: No quote information available at 10/20/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-10-20T17:00:00Z,MIDU,24.37686244,1389,Market,Filled,33859.46192916,Warning: No quote information available at 10/20/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-10-21T14:00:00Z,MIDU,23.849795144,-2035,Market,Filled,-48534.33311804,Warning: No quote information available at 10/21/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-10-21T19:00:00Z,MIDU,24.32980286,630,Market,Filled,15327.7758018,Warning: No quote information available at 10/21/2016 15:00:00 America/New_York, order filled using TradeBar data 
2016-10-24T14:00:00Z,MIDU,25.045108476,1326,Market,Filled,33209.813839176,Warning: No quote information available at 10/24/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-10-25T16:00:00Z,MIDU,24.150976456,-1956,Market,Filled,-47239.309947936,Warning: No quote information available at 10/25/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-10-31T15:00:00Z,MIDU,23.350963596,1386,Market,Filled,32364.435544056,Warning: No quote information available at 10/31/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-11-01T14:00:00Z,MIDU,23.62390916,632,Market,Filled,14930.31058912,Warning: No quote information available at 11/01/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-11-01T16:00:00Z,MIDU,23.172137192,-636,Market,Filled,-14737.479254112,Warning: No quote information available at 11/01/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-11-01T17:00:00Z,MIDU,22.993310788,-1382,Market,Filled,-31776.755509016,Warning: No quote information available at 11/01/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-11-04T16:00:00Z,MIDU,22.325064752,1427,Market,Filled,31857.867401104,Warning: No quote information available at 11/04/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-11-04T20:00:00Z,MIDU,23.228608688,-1427,Market On Open,Filled,-33147.224597776, 
